id,datetime,temperature,humidity,heat_index,lstm_temp,lstm_hum,lstm_heat,arima_temp,arima_hum,arima_heat
2105,30-09-2020 23:36:03,22.171472435307702,49.73337033110574,24.959737223552214,23.90165901184082,38.79709243774414,25.7850341796875,25.0,43.414545376748734,25.75441496185252
2106,30-09-2020 23:36:10,22.999455414137238,47.21797981494317,24.992881159109814,23.90165901184082,38.79709243774414,25.7850341796875,25.0,43.41454839625439,25.754413390222535
2107,30-09-2020 23:36:18,22.638974841434884,46.1431673742855,25.002857939555195,23.90165901184082,38.79709243774414,25.7850341796875,25.0,43.41455141575979,25.75441181872085
2108,30-09-2020 23:36:27,22.87450834380169,49.78348826773928,24.959737223552214,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.41455443526493,25.75441024734745
2109,30-09-2020 23:36:32,22.927479680520282,49.808401120063536,24.959737223552214,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.41455745476982,25.754408676102333
2110,30-09-2020 23:36:41,22.298310881623856,49.86268377170984,24.959737223552214,23.901657104492188,38.79709243774414,25.7850341796875,25.0,43.41456047427445,25.75440710498548
2111,30-09-2020 23:36:51,22.764276953468578,49.32495162249848,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41456349377883,25.75440553399688
2112,30-09-2020 23:36:56,22.82667112346127,49.763921726393036,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414566513282956,25.75440396313653
2113,30-09-2020 23:37:01,22.68251517821352,46.6994909672904,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41456953278682,25.754402392404412
2114,30-09-2020 23:37:08,22.871568936932192,46.25450628552125,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41457255229044,25.75440082180052
2115,30-09-2020 23:37:13,22.53868619835052,49.3167483886674,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41457557179379,25.754399251324845
2116,30-09-2020 23:37:21,22.828626853854928,47.81830528787162,24.992881159109814,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.4145785912969,25.75439768097737
2117,30-09-2020 23:37:28,22.999526474594816,46.227924821381016,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41458161079974,25.75439611075809
2118,30-09-2020 23:37:33,22.11285187740628,49.59269958805453,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41458463030234,25.754394540666997
2119,30-09-2020 23:37:45,22.850005345830585,49.17935744655396,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41458764980468,25.75439297070407
2120,30-09-2020 23:37:50,22.731533795560622,49.310250000542084,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41459066930677,25.754391400869313
2121,30-09-2020 23:37:55,22.356482948970335,46.406205447051136,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.4145936888086,25.7543898311627
2122,30-09-2020 23:38:00,22.927397964884864,46.60388051276718,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41459670831017,25.754388261584236
2123,30-09-2020 23:38:07,22.85275717684879,46.51106205297088,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.4145997278115,25.754386692133895
2124,30-09-2020 23:38:12,22.624274726530643,49.61343292078177,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41460274731256,25.75438512281168
2125,30-09-2020 23:38:19,22.80573253777896,46.474877606159446,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414605766813374,25.754383553617576
2126,30-09-2020 23:38:29,22.366681541266125,49.50040285579475,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41460878631392,25.754381984551568
2127,30-09-2020 23:38:34,22.685925838308314,49.200174530327075,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41461180581423,25.75438041561365
2128,30-09-2020 23:38:41,22.88427903487941,46.30885095176929,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414614825314274,25.754378846803814
2129,30-09-2020 23:38:46,22.151456541026874,49.5136610123294,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41461784481407,25.75437727812204
2130,30-09-2020 23:38:53,22.523612138244548,46.56450014058262,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414620864313605,25.75437570956833
2131,30-09-2020 23:38:59,22.99809916549199,49.871432455370645,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414623883812894,25.754374141142662
2132,30-09-2020 23:39:08,22.258424943583048,49.2937703112044,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41462690331192,25.754372572845035
2133,30-09-2020 23:39:17,22.242912274885562,49.82747930565618,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.4146299228107,25.75437100467543
2134,30-09-2020 23:39:22,22.470389085447415,49.46208195787794,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41463294230921,25.754369436633848
2135,30-09-2020 23:39:32,22.231820737601765,49.14649425172133,24.959737223552214,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41463596180748,25.754367868720262
2136,30-09-2020 23:39:39,22.928281094756343,46.11839971476795,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41463898130549,25.75436630093468
2137,30-09-2020 23:39:46,22.94344219318369,46.568885848088385,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41464200080324,25.754364733277075
2138,30-09-2020 23:39:53,22.553007381702663,46.97817778659927,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.414645020300746,25.75436316574745
2139,30-09-2020 23:40:01,22.623569182158086,46.25178016350521,25.002857939555195,23.901657104492188,38.797088623046875,25.7850341796875,25.0,43.41464803979798,25.754361598345785
2140,30-09-2020 23:40:08,22.94091302089999,46.76492219420594,25.002857939555195,23.901657104492188,38.797088623046875,25.867738723754883,25.0,43.41465105929498,25.754360031072075
2141,30-09-2020 23:40:13,22.516246332374738,49.60059313328543,24.959737223552214,23.901657104492188,38.797088623046875,25.792463302612305,25.0,43.414654078791706,25.754358463926305
2142,30-09-2020 23:40:18,22.466613532708735,46.673268689183395,25.002857939555195,23.901657104492188,38.797088623046875,25.792964935302734,25.0,43.414657098288195,25.75435689690847
2143,30-09-2020 23:40:25,22.425374702358052,46.92541491629443,25.002857939555195,23.901657104492188,38.797088623046875,25.79335594177246,25.0,43.414660117784415,25.754355330018555
2144,30-09-2020 23:40:31,22.792358048375412,49.41323037147412,24.959737223552214,23.901657104492188,38.797088623046875,25.793657302856445,25.0,43.41466313728039,25.75435376325655
2145,30-09-2020 23:40:36,22.628409951510353,46.881400877410094,25.002857939555195,23.901657104492188,38.797088623046875,25.793886184692383,25.0,43.41466615677611,25.754352196622445
2146,30-09-2020 23:40:41,22.464857007914553,46.45109231238038,25.002857939555195,23.901657104492188,38.797088623046875,25.794063568115234,25.0,43.41466917627157,25.754350630116235
2147,30-09-2020 23:40:46,22.367042299655353,46.28349200382517,25.002857939555195,23.901657104492188,38.797088623046875,25.794198989868164,25.0,43.41467219576678,25.7543490637379
2148,30-09-2020 23:40:51,22.142628589123152,46.88421106427845,25.002857939555195,23.901657104492188,38.797088623046875,25.7943058013916,25.0,43.41467521526173,25.75434749748744
2149,30-09-2020 23:40:58,22.651949175273415,46.61596567586633,25.002857939555195,23.901657104492188,38.797088623046875,25.794387817382812,25.0,43.41467823475642,25.754345931364835
2150,30-09-2020 23:41:03,22.989448663718225,49.901201057452326,24.959737223552214,23.901657104492188,38.797088623046875,25.794450759887695,25.0,43.41468125425087,25.754344365370084
2151,30-09-2020 23:41:11,22.928566184945996,46.78827215197916,25.002857939555195,23.901657104492188,38.797088623046875,25.794498443603516,25.0,43.41468427374506,25.754342799503167
2152,30-09-2020 23:41:16,22.56238202357884,49.97721147384231,24.959737223552214,23.901657104492188,38.797088623046875,25.79453468322754,25.0,43.414687293239,25.75434123376408
2153,30-09-2020 23:41:25,22.55875709294643,49.47724489402452,24.959737223552214,23.901657104492188,38.797088623046875,25.794559478759766,25.0,43.414690312732674,25.75433966815281
2154,30-09-2020 23:41:30,22.999557942910624,49.483691977871516,24.959737223552214,23.901657104492188,38.797088623046875,25.79457664489746,25.0,43.4146933322261,25.754338102669347
2155,30-09-2020 23:41:38,22.98919001809979,46.64795880828589,25.002857939555195,23.901657104492188,38.797088623046875,25.794588088989258,25.0,43.41469635171927,25.75433653731368
2156,30-09-2020 23:41:43,22.414662672586374,49.84391847628013,24.959737223552214,23.901657104492188,38.797088623046875,25.794591903686523,25.0,43.41469937121219,25.754334972085797
